SnowTrack102Data_Begin			
	Name	New track	
	GameMode	Survivor	
	TargetTime	10000	
	Fog	TRUE	
	FogColor	[230,235,240]	
	FogRange	[25,600]	
	Skybox	Sunny	
	PlayerCar	[#car: "Player", #position: vector(326.672,-1221.71,71.0133), #orientation: [-0.03,0.97,0.01,0.26]]	
	AICar	[#car: "FordGTRival", #position: vector(269.049,-1251.95,70.7026), #orientation: [0.07,0.96,-0.00,-0.26]]	
	AICar	[#car: "MustangRival", #position: vector(274.811,-1228.09,70.2574), #orientation: [0.04,0.99,-0.01,-0.13]]	
	AICar	[#car: "CorvetteRival", #position: vector(294.319,-1219.68,69.3655), #orientation: [0.01,1.00,-0.03,0.00]]	
SnowTrack102Data_End			
			
SnowTrack102Build_Begin			
	CreateTile	SnowAssets	[#type: "SnowMountainVertical", #aipath: ["SnowMountainVertical"], #direction: "NorthSouth", #position: vector(0.0,0.0,0.0), #CrateSmall_Object: [[vector (48.4959,-82.2807,4.18455), [-0.03,0.31,0.01,0.95] ]], #OilDrumNormal_Object: [[vector (47.2592,-85.4657,4.37074), [-0.03,0.00,-0.00,1.00] ]], #RoadBlock_Object: [[vector (-7.01438,-16.3716,-0.463147), [-0.05,-0.50,-0.01,0.87] ], [vector (43.6897,-16.8955,0.411944), [0.01,-0.73,-0.01,0.69] ], [vector (51.5781,-66.9999,3.20301), [-0.00,-0.70,-0.03,0.71] ], [vector (-22.4196,-97.4782,5.30401), [-0.02,-0.63,-0.00,0.78] ], [vector (53.3243,-97.7493,5.11934), [-0.00,-0.74,-0.01,0.68] ]]]
	CreateTile	SnowAssets	[#type: "SnowMountainVertical", #aipath: ["SnowMountainVertical"], #direction: "NorthSouth", #position: vector(-0.0775141,-249.998,14.0279), #OilDrumNormal_Object: [[vector (13.6346,-145.388,6.08246), [-0.05,0.41,-0.01,0.91] ], [vector (12.3393,-146.784,6.12134), [-0.05,0.53,-0.01,0.85] ]], #OilDrumExplosive_Object: [[vector (-9.36403,-367.361,18.9326), [0.06,-0.00,0.09,0.99] ]], #RoadBlock_Object: [[vector (-21.5071,-135.732,6.34812), [-0.04,-0.55,0.01,0.83] ], [vector (59.4641,-140.545,6.7133), [0.00,-0.78,-0.00,0.63] ], [vector (-12.8764,-222.302,10.7319), [-0.04,-0.63,0.00,0.77] ], [vector (-10.6433,-275.142,14.847), [-0.07,-0.63,-0.02,0.78] ], [vector (47.3144,-276.929,15.183), [-0.00,-0.72,-0.05,0.69] ]], #CrateBig_Object: [[vector (11.9735,-143.773,5.88125), [-0.05,0.26,-0.02,0.96] ], [vector (21.0881,-258.754,13.22), [-0.01,0.38,-0.03,0.92] ], [vector (-10.7273,-365.292,19.1502), [0.04,0.26,-0.01,0.97] ]], #SheetBig_Object: [[vector (22.2879,-256.069,12.9924), [-0.02,0.95,-0.01,0.30] ]]]
	CreateTile	SnowAssets	[#type: "SnowMountainCurve2", #aipath: ["SnowMountainCurve2"], #direction: "NorthEast", #position: vector(50.1886,-500.026,24.4429), #Pylon_Object: [[vector (110.857,-560.288,29.0657), [-0.01,-0.00,-0.02,1.00] ], [vector (111.673,-555.877,28.9833), [-0.01,-0.00,-0.02,1.00] ], [vector (109.388,-566.013,29.1247), [-0.01,0.00,-0.03,1.00] ], [vector (107.994,-570.662,29.1516), [-0.01,0.00,-0.03,1.00] ]], #CrateSmall_Object: [[vector (3.50984,-442.307,21.139), [-0.08,0.13,0.06,0.99] ], [vector (138.603,-568.176,29.5975), [0.02,-0.00,0.01,1.00] ], [vector (69.5875,-568.252,26.7841), [0.02,0.26,-0.01,0.97] ]], #OilDrumNormal_Object: [[vector (5.16198,-441.939,20.9151), [-0.08,0.01,0.05,1.00] ], [vector (70.317,-572.267,26.6268), [-0.00,0.00,0.05,1.00] ]], #OilDrumExplosive_Object: [[vector (69.8083,-542.096,27.6605), [0.01,0.26,0.03,0.97] ], [vector (109.672,-568.533,29.2179), [-0.01,-0.00,-0.03,1.00] ], [vector (112.074,-558.375,29.0958), [-0.01,-0.00,-0.02,1.00] ], [vector (64.6794,-573.614,26.8011), [-0.05,-0.28,-0.02,0.96] ]], #RoadBlock_Object: [[vector (20.76,-439.916,19.5164), [0.02,0.98,0.04,-0.22] ], [vector (5.78545,-449.044,22.1383), [0.05,0.92,0.05,-0.38] ], [vector (-23.7628,-553.74,28.4475), [-0.06,-0.38,-0.02,0.92] ], [vector (-0.0373497,-566.698,29.6413), [-0.05,0.00,0.02,1.00] ], [vector (0.625637,-475.778,23.6574), [-0.03,-0.77,0.02,0.64] ]], #CrateBig_Object: [[vector (72.1019,-544.095,27.496), [0.00,0.00,0.01,1.00] ], [vector (140.061,-566.208,29.6605), [0.03,0.38,0.01,0.92] ], [vector (95.2557,-577.039,28.5508), [0.03,-0.61,-0.04,0.79] ]], #StopSign_Object: [[vector (113.511,-553.971,29.038), [0.01,-0.80,-0.02,0.61] ], [vector (111.147,-563.354,29.1673), [0.01,-0.79,-0.02,0.61] ], [vector (108.224,-573.376,29.2839), [0.02,-0.79,-0.03,0.61] ]], #LogBig_Object: [[vector (57.3082,-535.269,28.1824), [-0.01,0.50,0.01,0.87] ], [vector (80.9182,-537.52,27.3453), [-0.01,0.70,0.01,0.71] ], [vector (112.965,-542.208,28.7607), [-0.04,0.60,-0.00,0.80] ]], #SandBag_Object: [[vector (95.1881,-576.038,30.9921), [-0.00,0.00,-0.05,1.00] ]], #Detonator_PickUp: [[vector (48.5242,-552.489,29.1603), [-0.10,0.00,0.00,1.00] ]]]
