SnowTrack6Data_Begin			
	Name	New track	
	GameMode	BattleRace	
	TargetTime	10000	
	Fog	TRUE	
	FogColor	[230,235,240]	
	FogRange	[25,600]	
	Skybox	SnowTwilight	
	PlayerCar	[#car: "Player", #position: vector(336.843,557.935,35.0009), #orientation: [0.00,0.00,0.00,1.00]]	
	AICar	[#car: "SeatRival", #position: vector(326.343,570.026,35.0009), #orientation: [0.00,0.00,0.00,1.00]]	
	AICar	[#car: "MustangRival", #position: vector(334.676,586.087,35.0009), #orientation: [0.00,0.00,0.00,1.00]]	
	AICar	[#car: "Mustang", #position: vector(326.633,543.981,35.0008), #orientation: [0.00,0.00,0.00,1.00]]	
SnowTrack6Data_End			
			
SnowTrack6Build_Begin			
	CreateTile	SnowAssets	[#type: "SnowVertical", #aipath: ["SnowVertical"], #direction: "SouthNorth", #position: vector(330.139,580.02,35.0009), #CrateSmall_Object: [[vector (323.529,694.822,35.001), [0.00,0.26,0.00,0.97] ]], #OilDrumExplosive_Object: [[vector (322.215,692.319,35.001), [0.00,0.10,0.00,1.00] ]]]
	CreateTile	SnowAssets	[#type: "SnowRockyEntrance", #aipath: ["SnowRockyEntrance"], #direction: "SouthNorth", #position: vector(330.16,830.02,50.0011)]
	CreateTile	SnowAssets	[#type: "SnowRockyCurves", #aipath: ["SnowRockyCurves"], #direction: "SouthNorth", #position: vector(370.605,1080.02,55.0014), #OilDrumNormal_Object: [[vector (419.3,1107.43,55.0015), [0.00,0.13,0.00,0.99] ], [vector (416.155,1106.28,55.0015), [0.00,0.38,0.00,0.92] ]], #OilDrumExplosive_Object: [[vector (417.598,1105.56,55.0015), [0.00,0.00,0.00,1.00] ]], #LupoBlue: [[vector (358.784,1040.45,55.0014), [0.00,-0.18,0.00,0.98] ]], #TransporterRed: [[vector (356.184,1061.15,55.0014), [0.00,0.97,0.00,0.26] ]], #BusDog: [[vector (373.197,1062.86,55.0014), [0.00,-0.38,0.00,0.92] ]], #Nitro_PickUp: [[vector (325.413,980.116,56.5013), [-0.22,0.59,-0.17,0.76] ]]]
	CreateTile	SnowAssets	[#type: "SnowRockyExit", #aipath: ["SnowRockyExit"], #direction: "SouthNorth", #position: vector(438.987,1330.02,55.0017), #Ramp3_Object: [[vector (437.597,1308.63,56.9768), [-0.00,0.00,0.00,1.00] ]], #TransporterWhite: [[vector (432.782,1393.32,55.0023), [-0.00,1.00,-0.00,0.00] ]], #CashBig_PickUp: [[vector (437.823,1328.96,61.273), [-0.22,0.59,-0.17,0.76] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurve1", #aipath: ["SnowCurve1"], #direction: "SouthWest", #position: vector(438.995,1580.02,50.0015), #OilDrumNormal_Object: [[vector (358.021,1583.47,47.9643), [-0.00,0.00,-0.04,1.00] ], [vector (359.717,1581.37,48.1412), [-0.02,0.38,-0.04,0.92] ]]]
	CreateTile	SnowAssets	[#type: "SnowHorizontal", #aipath: ["SnowHorizontal"], #direction: "EastWest", #position: vector(188.995,1580.0,30.0012), #Pylon_Object: [[vector (160.415,1580.34,25.8683), [0.00,0.00,-0.05,1.00] ], [vector (144.447,1579.54,24.1993), [-0.00,0.00,-0.05,1.00] ], [vector (142.39,1588.56,23.9469), [-0.00,-0.00,-0.06,1.00] ], [vector (159.302,1589.15,25.7993), [0.00,0.00,-0.06,1.00] ]], #OilDrumExplosive_Object: [[vector (167.66,1587.55,26.7482), [0.01,0.00,-0.05,1.00] ], [vector (167.9,1580.94,26.6972), [0.00,0.00,-0.05,1.00] ], [vector (134.194,1580.24,23.1006), [-0.00,-0.00,-0.06,1.00] ], [vector (133.239,1587.18,22.94), [-0.01,-0.00,-0.06,1.00] ]], #RoadBlock_Object: [[vector (167.626,1577.34,26.6651), [-0.03,0.71,-0.04,0.71] ], [vector (167.146,1592.3,26.8084), [0.04,-0.71,-0.03,0.71] ], [vector (132.954,1591.5,22.8893), [0.04,-0.70,-0.04,0.71] ], [vector (134.278,1576.29,23.1595), [-0.04,0.71,-0.04,0.70] ]], #StopSign_Object: [[vector (168.09,1584.2,26.7304), [-0.04,0.71,-0.04,0.71] ], [vector (135.068,1583.58,23.1779), [0.04,-0.70,-0.04,0.71] ]], #TruckRed: [[vector (275.587,1574.05,41.3477), [0.04,-0.71,-0.04,0.71] ]], #HiddenPackage_PickUp: [[vector (148.785,1592.0,26.0942), [-0.22,0.59,-0.17,0.76] ]]]
	CreateTile	SnowAssets	[#type: "SnowCurve3", #aipath: ["SnowCurve3"], #direction: "EastNorth", #position: vector(-61.0058,1580.02,10.001), #CrateSmall_Object: [[vector (-54.406,1699.65,5.12575), [-0.01,0.38,0.00,0.92] ], [vector (-52.6308,1698.82,5.13969), [-0.01,0.61,0.01,0.79] ]], #OilDrumNormal_Object: [[vector (-53.7627,1699.41,6.42682), [-0.01,0.00,0.00,1.00] ]], #LogBig_Object: [[vector (-34.962,1636.37,9.82185), [-0.01,-0.79,-0.02,0.61] ]], #LogSmall_Object: [[vector (-30.8998,1631.78,9.97964), [-0.01,-0.26,-0.00,0.97] ]], #LupoBlue: [[vector (-10.4305,1610.75,10.0744), [-0.00,0.38,-0.00,0.92] ]]]
