JungleTrack10Data_Begin			
	Name	New track	
	GameMode	Survivor	
	TargetTime	120000	
	Fog	TRUE	
	FogColor	[123,179,184]	
	FogRange	[50,600]	
	Skybox	JungleHazy	
	PlayerCar	[#car: "Player", #position: vector(-8.94008,-84.1294,-0.450866), #orientation: [0.01,0.99,0.01,-0.13]]	
	AICar	[#car: "Mustang", #position: vector(-4.64314,-112.265,-0.300118), #orientation: [0.00,1.00,0.00,0.00]]	
	AICar	[#car: "AudiR8Rival", #position: vector(-2.54089,-69.0552,-1.05057), #orientation: [0.01,0.99,0.04,-0.14]]	
	AICar	[#car: "Seat", #position: vector(1.60974,-95.602,-0.326666), #orientation: [0.00,0.99,0.00,-0.13]]	
JungleTrack10Data_End			
			
JungleTrack10Build_Begin			
	CreateTile	JungleAssets	[#type: "JungleRoadVertical2", #aipath: ["JungleRoadVertical2"], #direction: "WestSouth", #position: vector(0.0,0.0,0.0)]
	CreateTile	JungleAssets	[#type: "JungleRoadCurve4", #aipath: ["JungleRoadCurve4"], #direction: "NorthEast", #position: vector(-0.00903019,-249.999,0.0136966), #RoadBlock_Object: [[vector (7.7603,-223.036,1.01065), [-0.06,-0.25,0.04,0.96] ], [vector (29.266,-242.754,1.10693), [-0.06,-0.14,0.03,0.99] ]], #Ramp3_Object: [[vector (124.374,-254.664,-0.300126), [0.00,-0.71,0.00,0.70] ]]]
