JungleTrack5Data_Begin			
	Name	New track	
	GameMode	Survivor	
	TargetTime	120000	
	Fog	TRUE	
	FogColor	[230,235,240]	
	FogRange	[25,600]	
	Skybox	JungleHazy	
	PlayerCar	[#car: "Player", #position: vector(35.4202,382.995,7.83367), #orientation: [0.00,0.00,0.00,1.00]]	
	AICar	[#car: "Nissan", #position: vector(25.6948,382.796,7.83366), #orientation: [0.00,0.00,0.00,1.00]]	
	AICar	[#car: "EclipseRival", #position: vector(35.7308,362.398,7.66853), #orientation: [0.01,0.00,0.00,1.00]]	
	AICar	[#car: "AudiR8", #position: vector(26.3498,362.074,7.65918), #orientation: [0.01,0.00,0.00,1.00]]	
JungleTrack5Data_End			
			
JungleTrack5Build_Begin			
	CreateTile	JungleAssets	[#type: "JungleRoadVertical3", #aipath: ["JungleRoadVertical3"], #direction: "SouthNorth", #position: vector(0.0,0.0,0.0)]
	CreateTile	JungleAssets	[#type: "JungleRoadVertical2", #aipath: ["JungleRoadVertical2"], #direction: "SouthNorth", #position: vector(0.00232766,250.0,-1.3488)]
	CreateTile	JungleAssets	[#type: "JungleRoadCurve1", #aipath: ["JungleRoadCurve1"], #direction: "SouthEast", #position: vector(31.4174,500.0,8.13379), #RoadBlock_Object: [[vector (32.0733,484.358,9.63258), [0.05,0.26,0.05,0.96] ], [vector (50.5199,507.564,8.83485), [-0.00,0.18,0.02,0.98] ]], #LogBig_Object: [[vector (61.0991,485.834,8.1633), [-0.00,-0.01,0.02,1.00] ], [vector (56.9013,483.974,8.34774), [0.00,0.25,0.02,0.97] ]]]
